wl,mua (1/cm)
725.0,0.09075479291270923
726.0,0.09078773355867434
727.0,0.09081793051813969
728.0,0.0908450554419262
729.0,0.09086877998085477
730.0,0.09088877578574629
731.0,0.09090471450742169
732.0,0.09091626779670188
733.0,0.09092310730440778
734.0,0.09092490468136027
735.0,0.09092133157838027
736.0,0.09091205964628866
737.0,0.09089676053590644
738.0,0.09087510589805442
739.0,0.09084676738355356
740.0,0.09081141664322477
741.0,0.09076872532788893
742.0,0.09071836508836699
743.0,0.09066000757547982
744.0,0.09059332444004833
745.0,0.09051798733289347
746.0,0.0904336679048361
747.0,0.09034003780669718
748.0,0.09023676868929757
749.0,0.09012353220345821
750.0,0.09
751.0,0.08986597621107979
752.0,0.08972179489419832
753.0,0.08956792258819224
754.0,0.08940482583189818
755.0,0.08923297116415285
756.0,0.08905282512379287
757.0,0.08886485424965493
758.0,0.08866952508057568
759.0,0.0884673041553918
760.0,0.08825865801293992
761.0,0.08804405319205671
762.0,0.08782395623157889
763.0,0.08759883367034302
764.0,0.08736915204718584
765.0,0.087135377900944
766.0,0.08689797777045412
767.0,0.0866574181945529
768.0,0.08641416571207702
769.0,0.08616868686186309
770.0,0.0859214481827478
771.0,0.08567291621356782
772.0,0.0854235574931598
773.0,0.0851738385603604
774.0,0.08492422595400628
775.0,0.08467518621293414
776.0,0.08442718587598058
777.0,0.08418069148198229
778.0,0.08393616956977595
779.0,0.08369408667819822
780.0,0.08345490934608572
781.0,0.08321910411227515
782.0,0.08298713751560319
783.0,0.08275947609490644
784.0,0.0825365863890216
785.0,0.08231893493678535
786.0,0.08210698827703432
787.0,0.08190121294860517
788.0,0.0817020754903346
789.0,0.08151004244105925
790.0,0.08132558033961575
791.0,0.08114915572484083
792.0,0.08098123513557108
793.0,0.08082228511064321
794.0,0.08067277218889388
795.0,0.08053316290915973
796.0,0.08040392381027742
797.0,0.08028552143108364
798.0,0.08017842231041504
799.0,0.08008309298710828
800.0,0.08
801.0,0.07992951583042619
802.0,0.07987163672971999
803.0,0.07982626489171384
804.0,0.07979330251024018
805.0,0.07977265177913144
806.0,0.07976421489222009
807.0,0.07976789404333853
808.0,0.07978359142631926
809.0,0.0798112092349947
810.0,0.07985064966319727
811.0,0.07990181490475944
812.0,0.07996460715351363
813.0,0.08003892860329229
814.0,0.08012468144792786
815.0,0.0802217678812528
816.0,0.08033009009709953
817.0,0.08044955028930052
818.0,0.08058005065168818
819.0,0.08072149337809499
820.0,0.08087378066235337
821.0,0.08103681469829574
822.0,0.08121049767975458
823.0,0.08139473180056232
824.0,0.08158941925455139
825.0,0.08179446223555425
826.0,0.08200976293740335
827.0,0.0822352235539311
828.0,0.08247074627896998
829.0,0.08271623330635239
830.0,0.08297158682991082
831.0,0.08323670904347769
832.0,0.08351150214088542
833.0,0.08379586831596647
834.0,0.08408970976255331
835.0,0.08439292867447834
836.0,0.08470542724557405
837.0,0.08502710766967284
838.0,0.08535787214060715
839.0,0.08569762285220947
840.0,0.08604626199831217
841.0,0.08640369177274777
842.0,0.08676981436934868
843.0,0.08714453198194731
844.0,0.08752774680437615
845.0,0.08791936103046763
846.0,0.08831927685405418
847.0,0.08872739646896824
848.0,0.08914362206904226
849.0,0.08956785584810871
850.0,0.09
851.0,0.09043996046721543
852.0,0.0908876581869217
853.0,0.09134301784495243
854.0,0.09180596412714113
855.0,0.0922764217193214
856.0,0.09275431530732678
857.0,0.09323956957699088
858.0,0.09373210921414724
859.0,0.09423185890462941
860.0,0.094738743334271
861.0,0.09525268718890557
862.0,0.09577361515436665
863.0,0.09630145191648783
864.0,0.0968361221611027
865.0,0.09737755057404479
866.0,0.0979256618411477
867.0,0.09848038064824499
868.0,0.09904163168117021
869.0,0.09960933962575694
870.0,0.10018342916783876
871.0,0.10076382499324921
872.0,0.10135045178782189
873.0,0.10194323423739032
874.0,0.10254209702778813
875.0,0.10314696484484884
